SECONDARY DESCRIPTION,LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,CATEGORY
108,16,0,0,726,16,12,1
199,111,1,0,424,10,19,0
288,96,0,0,1613,41,24,2
59,16,0,0,725,16,7,3
21,16,0,1,2024,48,4,6
113,85,0,0,234,5,11,1
96,111,1,1,1834,42,9,6
238,23,0,0,1214,27,9,6
5,107,0,0,725,17,3,6
108,96,0,0,1822,27,12,1
265,107,0,0,1915,46,15,3
115,0,1,0,1533,29,19,0
238,16,0,0,823,14,9,6
265,122,0,0,1214,27,15,3
261,16,0,1,1713,33,15,3
5,107,0,0,111,42,4,6
238,16,0,0,1124,27,8,6
248,111,0,0,722,6,7,3
238,16,0,0,2211,19,8,6
59,111,0,0,1921,32,7,3
197,111,1,0,2515,31,19,0
225,111,0,0,821,14,16,4
247,16,0,0,133,4,8,2
276,111,0,0,1112,37,16,4
285,108,0,0,414,8,24,2
91,111,0,0,1211,36,7,3
258,111,0,0,824,14,15,3
169,16,0,1,631,8,2,6
2,16,0,1,233,20,4,6
265,111,0,0,913,11,24,3
8,14,0,0,2532,37,4,6
5,16,0,0,831,14,3,6
285,107,1,0,1914,46,24,2
260,99,0,0,1622,45,24,3
59,97,0,0,1814,43,7,3
108,16,0,0,624,6,12,1
108,96,0,0,913,11,12,1
5,96,1,1,511,9,4,6
16,16,0,1,314,20,4,6
260,87,1,0,2223,21,24,3
261,16,0,0,725,15,15,3
238,107,0,0,2535,37,8,6
271,29,1,0,132,3,16,4
197,67,1,0,511,9,19,0
59,111,0,0,1231,34,7,3
260,67,0,0,522,9,24,3
256,111,0,0,822,23,23,4
238,47,0,0,1221,36,9,6
261,96,0,1,2411,50,15,3
271,111,0,0,712,16,16,4
5,96,0,1,431,7,3,6
42,111,0,0,1723,45,7,3
225,16,0,0,322,6,16,4
238,45,0,0,1911,47,8,6
176,16,1,0,233,20,23,2
269,98,0,0,1821,2,5,3
116,16,0,0,211,4,12,1
206,14,1,0,2033,46,19,0
238,105,0,0,1123,28,9,6
238,107,0,0,1232,34,8,6
2,107,0,1,211,3,4,6
238,67,0,0,2033,47,9,6
8,16,0,1,2011,40,3,6
96,16,0,1,411,8,9,6
269,16,0,0,2033,48,5,3
261,108,1,0,2514,30,15,3
248,111,0,0,712,16,7,3
17,111,0,1,1422,26,4,6
261,97,0,0,333,5,15,3
10,60,1,0,1623,45,4,6
10,5,0,0,1654,41,3,6
45,108,0,0,933,20,12,1
2,111,0,1,1124,28,4,6
265,59,0,0,1621,39,24,3
247,16,0,1,1033,24,8,2
174,111,1,0,533,10,23,2
238,111,0,0,813,13,9,6
247,16,0,0,333,7,8,2
260,96,0,0,814,22,24,3
59,111,1,1,1133,28,7,3
59,43,0,0,1821,27,7,3
8,45,0,0,1914,46,3,6
102,111,0,0,233,20,24,2
102,111,0,0,1132,24,24,2
238,16,0,0,1024,22,8,6
5,67,0,0,1233,28,3,6
261,16,0,0,624,6,15,3
123,16,0,0,2413,50,24,2
225,107,0,0,234,4,16,4
269,74,0,0,1831,42,5,3
271,111,1,0,131,3,16,4
96,111,0,1,2515,36,9,6
42,14,0,0,1111,37,7,3
116,96,0,0,412,8,12,1
238,69,0,0,1821,2,8,6
238,47,0,0,2213,19,9,6
269,108,0,0,513,9,5,3
271,107,1,0,1522,29,16,4
260,21,0,0,2424,49,24,3
113,16,0,0,1213,27,11,1
108,43,0,0,1232,34,12,1
260,99,1,0,1012,24,24,3
111,45,0,0,223,3,5,3
111,97,0,0,2512,29,5,3
262,96,0,0,1124,27,24,3
258,111,0,0,1821,2,15,3
116,85,0,0,1933,32,12,1
247,96,0,0,222,4,8,2
116,96,0,0,132,3,12,1
127,80,1,0,1921,47,22,4
5,96,0,0,731,6,4,6
265,14,0,1,231,20,15,3
238,111,0,0,2531,29,9,6
17,16,0,1,1024,22,4,6
261,57,0,0,124,28,15,3
238,106,0,0,1213,1,9,6
271,107,1,0,213,3,16,4
169,0,0,0,1011,24,2,6
254,90,0,0,814,23,12,1
285,16,0,1,332,5,24,2
59,111,0,0,931,20,7,3
45,85,0,0,1824,2,12,1
238,107,0,0,1712,39,9,6
247,96,0,0,911,12,8,2
85,122,0,0,423,7,18,5
238,106,0,0,512,9,8,6
116,100,0,0,1834,42,12,1
63,16,0,0,1523,37,23,4
224,111,1,0,1215,27,23,4
81,100,0,0,113,34,12,1
284,111,1,0,1022,24,24,2
238,83,0,0,1022,24,9,6
219,47,0,0,2533,26,9,6
111,96,0,0,1511,29,5,3
225,111,0,0,832,18,16,4
174,107,1,0,1411,35,23,2
238,16,0,1,725,16,9,6
75,16,0,0,1934,44,12,1
238,14,0,0,1112,37,9,6
181,85,0,1,123,34,24,2
140,16,0,1,713,16,8,2
5,16,0,1,624,6,3,6
261,90,0,0,122,34,15,3
59,16,0,0,923,15,7,3
199,52,1,0,2422,49,19,0
208,111,1,0,2221,21,19,0
122,96,0,1,1134,24,24,2
265,14,0,0,2024,46,15,3
254,114,0,0,1211,26,12,1
238,106,0,0,1215,1,9,6
83,96,0,0,2232,21,15,3
108,16,0,1,631,8,12,1
23,73,1,0,1633,30,9,6
96,11,0,1,1655,41,9,6
55,96,0,0,813,13,5,3
271,96,1,0,2525,35,16,4
45,96,0,0,1911,47,12,1
105,107,1,0,613,17,23,4
64,14,0,0,1623,45,6,3
238,85,0,0,915,3,8,6
81,111,0,0,1123,28,12,1
259,111,1,0,832,16,15,3
2,16,0,1,1123,28,4,6
81,16,0,0,1822,27,12,1
284,111,1,0,522,9,24,2
265,2,0,0,1653,41,15,3
169,96,0,1,931,15,2,6
91,111,0,0,2411,50,7,3
96,111,1,1,921,12,9,6
261,99,0,0,432,10,15,3
265,96,0,0,1622,45,15,3
116,43,0,0,1234,25,12,1
219,50,1,0,2432,49,9,6
111,96,0,0,811,13,5,3
265,111,0,1,624,8,15,3
96,16,1,1,312,20,9,6
81,96,0,0,523,9,12,1
247,16,0,1,1024,25,8,2
284,111,1,0,321,20,24,2
115,88,1,0,724,17,19,0
10,107,0,0,431,7,4,6
238,111,0,0,2532,37,8,6
10,54,0,0,2433,48,3,6
233,107,1,0,513,9,24,2
238,16,0,0,1611,41,9,6
121,111,1,0,822,23,24,2
10,111,0,0,412,8,3,6
285,96,1,1,2514,30,24,2
227,16,0,0,1133,24,23,2
96,111,0,1,1731,30,9,6
45,16,0,0,1822,27,12,1
284,122,0,0,1932,32,24,2
238,16,0,0,1512,29,8,6
261,74,0,1,1833,42,15,3
8,16,1,1,1134,24,3,6
247,16,0,1,813,13,8,2
271,88,1,0,732,6,16,4
223,16,1,1,1523,37,18,5
238,106,1,0,621,17,9,6
238,96,0,1,723,6,8,6
96,111,0,1,513,9,9,6
10,107,0,0,223,3,4,6
130,96,0,0,522,21,12,1
59,85,0,0,423,7,7,3
24,57,1,0,224,3,4,6
271,111,1,0,1834,2,16,4
42,111,0,0,713,16,7,3
81,16,0,0,2514,31,12,1
261,85,0,0,814,23,15,3
123,16,0,1,1021,24,24,2
261,90,0,0,832,18,15,3
238,116,0,0,431,10,8,6
261,99,0,0,533,10,15,3
10,108,0,0,1914,46,3,6
59,122,0,0,1024,22,7,3
284,111,1,0,614,17,24,2
263,7,1,0,1651,41,24,3
240,111,1,0,1113,28,17,5
107,16,0,0,1623,45,12,1
42,16,0,0,1432,32,7,3
185,86,0,0,614,18,24,2
269,16,0,0,726,16,5,3
59,67,0,0,914,11,7,3
278,45,0,0,433,10,16,4
261,16,0,0,512,9,15,3
96,96,0,1,1132,24,9,6
238,73,0,0,835,18,9,6
238,67,0,0,523,9,9,6
99,67,1,0,513,9,21,2
107,96,0,0,1014,24,12,1
120,111,1,0,712,16,24,2
261,107,0,0,524,21,15,3
59,90,0,0,1712,39,7,3
265,111,1,0,212,4,15,3
260,16,0,0,2423,49,24,3
248,111,0,0,921,12,7,3
238,88,0,0,511,9,8,6
108,108,0,0,223,20,12,1
23,100,1,0,2033,47,9,6
238,73,1,0,722,20,8,6
224,106,0,0,611,17,23,4
238,36,0,0,1232,28,8,6
238,105,0,0,1213,1,9,6
238,111,1,1,213,3,8,6
111,55,0,0,1411,35,5,3
238,107,0,0,1424,1,9,6
261,96,0,0,1234,25,15,3
130,69,0,0,2212,19,12,1
265,90,0,0,411,8,15,3
198,111,1,0,823,14,19,0
238,16,0,0,2412,50,8,6
269,111,0,0,924,11,5,3
238,98,0,0,1413,26,9,6
83,96,0,0,1935,43,15,3
111,16,0,0,221,4,5,3
42,98,0,0,331,5,7,3
271,111,1,0,1132,24,16,4
265,117,0,0,1511,29,15,3
108,16,0,0,1623,45,12,1
10,108,1,0,123,4,3,6
238,74,1,0,624,8,8,6
238,16,0,1,2532,37,8,6
238,111,0,0,121,34,8,6
238,47,0,0,1522,37,8,6
96,96,0,1,1125,27,9,6
8,90,0,0,1931,32,3,6
238,90,0,0,2413,40,9,6
115,14,1,0,1012,24,19,0
72,96,0,1,311,20,9,2
8,96,0,1,334,7,3,6
265,111,0,0,1813,43,24,3
108,85,0,0,1834,42,12,1
261,32,0,0,1632,38,15,3
261,96,0,0,2223,9,15,3
234,96,0,0,223,20,24,2
265,111,0,0,2232,9,15,3
130,16,0,0,423,7,12,1
269,16,0,0,1925,46,5,3
261,96,0,0,711,20,15,3
5,14,1,0,2534,37,4,6
55,96,0,0,333,7,5,3
238,74,1,0,123,4,8,6
238,96,0,0,726,16,8,6
265,14,0,0,421,7,15,3
265,96,0,0,1232,34,15,3
5,107,1,0,522,9,3,6
59,88,0,0,831,17,7,3
238,111,0,0,1621,39,8,6
271,99,0,0,731,6,16,4
32,111,0,0,1223,27,3,6
265,111,0,0,223,20,24,3
17,16,0,1,2011,40,4,6
238,16,0,1,631,8,8,6
72,96,0,1,725,17,9,2
30,107,0,0,1914,46,3,6
238,108,0,0,711,20,8,6
64,111,0,0,1213,1,6,3
213,111,1,0,1622,45,19,0
238,111,0,0,131,11,9,6
262,16,0,0,2423,49,24,3
96,16,1,1,333,5,9,6
182,116,0,0,732,6,24,2
96,78,0,1,2022,48,9,6
123,111,0,0,1225,28,24,2
14,96,0,1,1935,43,18,2
238,111,0,0,621,17,8,6
155,107,1,0,1131,24,19,0
59,6,0,0,1651,41,7,3
269,16,0,0,123,34,5,3
5,122,0,0,712,16,3,6
111,96,1,0,312,20,5,3
10,14,0,0,2521,31,4,6
269,96,0,0,2534,26,5,3
8,14,0,0,1031,22,4,6
265,85,0,0,133,4,15,3
59,90,0,0,1833,42,7,3
21,16,0,1,2514,31,4,6
64,111,0,0,1225,28,6,3
23,50,1,0,1821,2,9,6
248,111,0,0,131,11,7,3
96,96,0,1,1614,38,9,6
265,85,0,0,724,16,15,3
199,111,1,0,1914,46,19,0
42,111,0,0,612,17,7,3
263,68,1,0,1623,45,24,3
269,107,0,0,1424,1,5,3
96,73,1,1,1231,27,9,6
81,22,0,0,1912,47,12,1
17,107,0,1,931,15,4,6
123,96,0,0,223,20,24,2
116,16,0,0,313,20,12,1
261,16,0,0,321,6,15,3
238,96,0,1,812,13,8,6
96,45,0,1,2515,30,9,6
196,52,1,0,113,4,19,0
271,96,0,0,634,21,16,4
261,100,0,0,611,17,15,3
260,99,0,0,2521,31,24,3
42,111,0,0,932,16,7,3
261,16,0,0,2221,18,15,3
45,16,0,0,2515,36,12,1
238,14,0,0,1024,25,9,6
42,111,0,0,1231,28,7,3
238,100,0,0,1911,47,9,6
238,105,0,0,421,7,8,6
116,16,0,0,2011,40,12,1
248,90,0,0,912,11,7,3
167,111,1,0,124,28,23,4
130,108,0,0,1834,42,12,1
13,73,0,0,1231,27,18,5
45,16,0,0,1923,44,12,1
23,107,1,0,2023,48,9,6
10,111,0,1,512,9,3,6
107,16,0,0,2534,36,12,1
265,96,0,1,2522,26,15,3
261,107,0,1,422,7,15,3
265,97,0,0,2422,49,15,3
96,111,0,1,123,34,9,6
42,111,0,0,512,9,7,3
17,16,0,1,1532,28,4,6
63,85,0,0,132,4,23,4
238,16,0,0,712,16,9,6
10,107,0,0,732,6,4,6
265,90,0,0,821,12,15,3
111,96,0,0,1632,38,5,3
96,90,0,1,1621,39,9,6
169,96,0,0,1011,24,2,6
277,50,1,0,1831,42,16,4
5,111,0,0,1124,27,4,6
28,111,0,0,1915,46,3,6
284,111,1,0,811,23,24,2
183,92,0,1,1024,24,21,2
238,98,0,0,1133,24,9,6
265,49,0,0,735,17,15,3
123,16,0,1,2031,40,24,2
5,111,1,0,2535,37,3,6
238,107,0,1,414,8,8,6
261,54,0,0,1654,41,15,3
247,16,1,1,1422,26,8,2
238,16,0,0,815,23,9,6
19,43,0,0,835,18,12,1
59,111,1,0,524,21,7,3
66,0,0,0,512,9,10,3
155,111,1,0,1532,37,19,0
265,111,0,1,1122,28,15,3
238,16,0,0,923,14,9,6
238,16,0,1,821,14,8,6
81,69,0,0,1011,24,12,1
238,45,1,0,123,4,9,6
260,111,0,0,114,42,24,3
238,88,0,0,2223,9,8,6
238,57,0,0,1432,32,8,6
238,60,0,0,2011,50,8,6
247,85,0,0,2431,49,8,2
8,96,1,0,524,21,4,6
96,96,1,1,2521,31,9,6
111,0,0,0,1434,32,5,3
269,68,0,0,122,42,5,3
96,96,1,1,2413,50,9,6
81,45,0,0,322,6,12,1
17,111,0,1,735,17,4,6
185,16,0,0,734,17,24,2
261,90,0,1,723,16,15,3
238,111,0,0,925,15,8,6
16,16,0,1,334,7,4,6
42,67,0,0,1135,27,7,3
238,16,0,1,1823,27,8,6
238,90,0,0,835,18,8,6
81,85,0,0,1821,27,12,1
45,96,0,0,314,20,12,1
34,16,0,1,1532,37,2,2
238,90,0,0,1913,46,8,6
225,111,0,0,223,20,16,4
5,111,1,0,1111,37,4,6
238,106,0,0,314,5,9,6
238,111,1,0,624,8,8,6
5,121,0,0,2222,21,3,6
10,16,0,0,421,7,3,6
169,96,0,1,423,7,2,6
185,111,0,0,913,11,24,2
261,96,0,0,414,8,15,3
96,111,1,1,2535,36,9,6
254,16,0,0,2424,49,12,1
269,16,0,0,235,5,5,3
208,111,1,0,132,4,19,0
238,50,1,0,1923,44,9,6
16,96,1,1,725,16,4,6
5,111,0,0,1231,28,3,6
122,96,0,0,1433,1,24,2
116,16,0,0,2515,31,12,1
278,14,0,0,424,10,16,4
169,16,0,0,1533,29,2,6
5,16,1,1,331,5,3,6
116,85,0,0,813,13,12,1
80,108,0,0,1414,1,11,1
96,111,0,1,1513,29,9,6
238,33,0,1,2022,48,8,6
116,100,0,0,2213,19,12,1
281,111,1,0,522,9,24,2
238,43,0,0,823,14,9,6
238,111,0,0,1021,24,8,6
96,96,1,1,2511,29,9,6
59,111,0,0,726,17,7,3
42,111,0,0,622,21,7,3
130,96,0,0,2431,49,12,1
8,90,0,0,811,23,3,6
96,111,0,1,2223,9,9,6
96,96,1,1,614,21,9,6
261,54,0,0,1713,33,15,3
260,100,1,0,811,23,24,3
262,96,0,0,1513,29,24,3
258,54,0,0,935,20,15,3
222,107,1,0,122,42,23,4
116,16,0,0,833,13,12,1
238,107,0,0,1532,37,9,6
111,100,0,0,811,23,5,3
260,69,0,0,1834,42,24,3
122,96,0,1,2431,49,24,2
111,16,0,0,633,8,5,3
5,111,0,1,1522,37,3,6
225,111,1,0,632,6,16,4
271,107,1,0,1831,42,16,4
148,67,1,0,1533,28,24,2
96,85,1,1,511,9,9,6
261,59,0,0,512,9,15,3
238,54,0,0,1132,24,8,6
96,107,0,1,833,13,9,6
261,16,0,0,1533,29,15,3
183,16,0,1,731,6,21,2
247,96,0,0,2523,31,8,2
72,106,0,1,312,20,9,2
108,16,0,0,921,12,12,1
122,16,0,0,324,5,24,2
261,96,0,1,831,15,15,3
238,111,1,0,1724,33,9,6
5,73,0,0,235,5,4,6
111,16,0,0,733,17,5,3
108,96,0,1,2222,21,12,1
122,96,0,0,523,9,24,2
42,111,0,0,1923,46,7,3
55,69,0,0,2222,21,5,3
123,96,0,1,1632,38,24,2
208,111,1,0,735,17,19,0
225,33,0,0,221,4,16,4
247,16,0,0,1922,46,8,2
96,16,0,1,2012,40,9,6
199,111,1,0,1021,24,19,0
111,16,0,0,412,8,5,3
238,107,0,0,2514,31,8,6
248,116,0,0,914,11,7,3
261,111,1,0,123,4,15,3
271,111,1,0,614,18,16,4
238,16,0,0,114,42,9,6
238,16,0,0,1125,27,8,6
96,16,0,1,715,15,9,6
6,88,0,0,1423,26,9,6
96,67,0,1,832,18,9,6
261,96,0,0,2431,49,15,3
17,16,0,1,613,17,4,6
225,14,0,0,511,9,16,4
261,108,0,0,1834,2,15,3
185,14,0,0,1511,29,24,2
81,100,0,0,2222,21,12,1
261,108,0,0,2531,29,15,3
248,111,0,0,2514,31,7,3
115,90,1,0,1533,28,19,0
123,16,0,1,123,4,24,2
69,96,0,0,2232,21,21,2
5,45,0,0,1013,22,3,6
247,85,0,0,1011,24,8,2
261,105,0,0,1821,2,15,3
247,68,0,0,1223,27,8,2
265,16,0,1,731,6,15,3
238,106,0,0,1923,44,9,6
238,23,0,0,2431,49,8,6
5,111,0,0,1115,28,4,6
236,96,0,1,621,17,2,2
238,106,0,0,423,7,9,6
261,16,1,1,332,5,15,3
238,111,0,0,424,10,9,6
21,111,0,0,311,20,4,6
238,16,0,0,2523,35,8,6
261,99,0,0,1032,22,15,3
271,111,1,0,223,20,16,4
6,54,0,0,111,42,9,6
92,96,0,0,914,11,12,1
169,43,0,0,1731,30,2,6
238,107,0,0,1833,2,9,6
8,16,0,1,1123,28,4,6
8,57,0,0,1232,34,3,6
116,22,0,0,823,14,12,1
261,40,0,0,833,18,15,3
238,38,0,0,1433,27,9,6
64,111,0,0,824,15,6,3
2,16,0,1,732,6,4,6
271,116,1,0,2232,9,16,4
269,98,0,0,2411,50,5,3
238,16,0,1,2013,48,8,6
5,107,0,0,1034,25,4,6
265,97,0,0,1231,28,24,3
278,111,0,0,433,10,16,4
116,43,0,0,1433,27,12,1
111,16,0,0,1935,43,5,3
238,111,0,1,1513,29,8,6
238,88,0,0,2423,49,9,6
225,71,0,0,322,6,16,4
238,111,0,0,715,15,9,6
238,96,0,1,414,7,8,6
238,107,0,0,1513,29,8,6
261,16,1,0,2412,50,15,3
238,107,0,0,423,10,8,6
225,111,0,0,912,12,16,4
265,111,1,0,122,34,24,3
238,107,0,0,1221,36,9,6
285,96,0,1,1214,27,24,2
79,27,0,0,114,42,11,1
265,16,0,1,1524,37,15,3
116,16,0,0,732,6,12,1
42,111,0,0,212,4,7,3
116,40,0,0,1231,27,12,1
247,96,0,0,611,18,8,2
96,74,0,1,1232,34,9,6
111,85,0,0,1925,46,5,3
96,33,0,1,133,3,9,6
260,113,0,0,824,15,24,3
81,16,0,0,123,4,12,1
45,16,0,0,1924,44,12,1
261,14,0,0,1622,45,15,3
238,111,0,0,333,5,9,6
8,111,0,0,113,4,4,6
260,96,0,0,512,9,24,3
260,57,0,0,612,17,24,3
238,111,0,1,2512,29,9,6
238,16,0,0,611,17,9,6
10,90,0,0,2413,40,4,6
66,107,0,0,1923,46,10,3
75,96,0,0,2431,49,12,1
107,16,0,0,824,15,12,1
238,23,0,0,331,5,9,6
238,96,0,1,1132,28,8,6
261,16,0,0,1613,41,15,3
224,107,1,0,924,15,23,4
258,111,0,0,123,34,15,3
238,107,1,0,1924,44,9,6
116,43,0,0,432,10,12,1
87,16,0,1,1134,24,18,2
111,80,0,0,2223,21,5,3
285,111,0,1,124,28,24,2
96,96,0,1,2513,29,9,6
5,111,0,0,1423,1,3,6
123,96,0,0,2514,31,24,2
59,59,0,0,414,8,7,3
66,100,0,0,624,8,10,3
238,107,0,0,1821,2,9,6
265,90,0,0,213,3,15,3
270,111,1,0,213,3,16,4
169,74,0,0,1832,42,2,6
265,111,1,0,914,11,15,3
238,90,0,0,531,9,8,6
59,111,0,0,1125,27,7,3
10,88,1,0,212,4,4,6
10,111,0,0,133,4,3,6
238,100,1,0,1013,22,8,6
271,107,1,0,735,17,16,4
261,80,0,0,1133,24,15,3
64,111,0,0,1215,27,6,3
238,116,0,0,524,21,9,6
186,67,1,0,1634,30,23,4
8,16,0,1,234,4,3,6
17,96,0,1,413,8,4,6
119,14,1,0,1712,39,24,2
238,96,0,1,2232,21,8,6
238,16,0,0,2432,49,8,6
238,90,0,0,124,28,9,6
113,96,0,0,221,4,11,1
261,96,0,1,632,6,15,3
8,107,0,0,524,21,4,6
59,14,0,0,1021,24,7,3
96,98,0,1,1113,28,9,6
96,96,1,1,734,17,9,6
285,16,0,1,234,5,24,2
111,106,0,0,813,13,5,3
83,44,0,0,1922,47,15,3
225,107,0,0,2514,31,16,4
45,96,0,0,234,4,12,1
111,97,0,0,624,8,5,3
123,96,0,0,933,20,24,2
260,69,0,0,131,34,24,3
261,38,0,0,1433,32,15,3
151,14,1,0,1012,24,19,0
23,92,1,0,531,9,9,6
59,67,0,0,321,6,7,3
59,111,1,0,1114,28,7,3
219,16,0,0,1723,33,9,6
85,107,0,0,732,6,18,5
64,122,0,0,1511,29,6,3
261,16,0,0,1234,25,15,3
238,113,0,0,511,9,9,6
96,111,0,1,833,13,9,6
238,36,0,0,1824,27,8,6
238,107,0,0,2211,19,9,6
270,111,1,0,2234,21,16,4
261,108,0,0,1932,32,15,3
96,99,0,1,911,12,9,6
96,96,0,1,2514,31,9,6
108,96,0,0,2514,30,12,1
10,60,0,0,2535,26,3,6
262,16,0,0,1821,2,24,3
238,99,0,0,2515,31,8,6
271,107,1,0,1533,28,16,4
108,16,0,0,334,7,12,1
238,107,0,0,422,7,9,6
261,96,0,0,1513,29,15,3
238,73,1,0,2031,40,9,6
169,54,0,0,813,13,2,6
238,96,0,0,823,23,9,6
269,97,0,0,1932,32,5,3
17,14,1,1,623,17,4,6
59,111,0,0,2534,37,7,3
83,43,0,0,112,34,15,3
265,96,1,1,634,9,15,3
265,122,0,0,321,6,15,3
239,107,1,0,1121,27,19,0
111,16,0,0,1024,24,5,3
2,96,0,1,434,10,4,6
111,100,0,0,1811,2,5,3
108,16,0,0,1432,32,12,1
16,96,1,1,2233,21,4,6
285,16,0,1,614,17,24,2
5,85,0,1,723,16,3,6
5,16,0,0,433,10,3,6
238,111,0,0,421,7,8,6
38,111,1,0,132,3,16,2
175,111,1,0,924,15,23,2
261,97,0,0,513,9,15,3
269,16,0,0,1924,44,5,3
203,14,1,0,1134,24,19,0
271,96,1,0,522,9,16,4
238,60,0,0,2433,48,8,6
248,90,0,0,2535,26,7,3
261,16,0,1,2412,50,15,3
5,111,0,0,924,15,3,6
238,100,0,0,1935,43,8,6
238,107,0,0,821,12,9,6
238,85,0,0,1214,27,9,6
265,111,0,0,624,6,24,3
96,16,1,1,623,6,9,6
21,100,1,0,1433,32,4,6
81,90,0,0,124,28,12,1
116,45,0,0,812,13,12,1
5,96,1,1,614,18,3,6
261,108,0,0,123,4,15,3
238,69,0,0,1034,25,9,6
96,96,0,1,2232,9,9,6
99,96,0,1,511,9,21,2
139,111,0,0,1712,33,14,2
271,111,1,0,324,5,16,4
111,108,0,0,321,20,5,3
8,16,0,0,211,3,3,6
196,111,1,0,1723,39,19,0
122,85,0,0,232,20,24,2
111,55,0,0,822,14,5,3
269,16,0,0,2412,40,5,3
21,98,1,0,1614,41,4,6
261,100,0,0,1011,24,15,3
261,73,0,0,2423,49,15,3
238,90,0,0,1654,41,9,6
99,111,1,1,934,16,21,2
248,111,0,1,1524,37,7,3
96,96,0,1,1233,25,9,6
10,107,0,0,321,5,4,6
187,111,1,0,132,4,24,2
262,16,1,0,1014,24,24,3
25,16,0,0,1532,37,3,6
10,111,0,0,324,5,4,6
17,88,0,1,1123,28,4,6
96,96,1,1,1634,30,9,6
265,90,0,0,914,11,24,3
59,122,0,0,1213,1,7,3
238,96,0,1,424,10,8,6
238,16,0,0,1123,27,9,6
238,99,0,0,1031,22,9,6
122,96,0,1,731,6,24,2
238,85,0,1,1421,1,8,6
238,111,0,1,1832,42,8,6
155,111,1,0,634,21,19,0
238,96,0,0,114,42,9,6
96,14,0,1,825,16,9,6
238,111,0,0,1222,27,9,6
238,96,0,0,912,12,8,6
269,16,0,0,1421,26,5,3
5,100,0,0,221,4,3,6
8,107,0,0,2535,36,4,6
265,111,0,0,1612,41,24,3
248,90,0,0,434,10,7,3
122,43,0,0,2023,48,24,2
96,107,0,1,1914,46,9,6
42,90,0,0,133,4,7,3
36,97,0,0,1623,45,24,2
247,43,0,0,1834,42,8,2
285,16,0,1,213,3,24,2
261,43,0,0,1811,43,15,3
238,106,0,0,1235,25,9,6
238,96,0,0,612,17,8,6
271,107,1,0,624,8,16,4
285,16,0,1,1134,28,24,2
271,16,1,0,1234,25,16,4
185,67,0,0,813,13,24,2
261,16,0,1,2222,21,15,3
269,97,0,0,1423,26,5,3
238,90,0,0,532,9,8,6
261,67,0,0,2222,21,15,3
96,122,0,1,1225,27,9,6
5,16,0,1,823,14,3,6
261,60,0,0,423,10,15,3
255,61,0,0,1235,25,12,1
83,97,0,0,2222,21,15,3
169,16,0,0,331,5,2,6
254,90,0,0,1924,44,12,1
111,14,1,0,221,3,5,3
238,16,0,1,1024,24,8,6
258,88,0,0,334,7,15,3
122,16,0,1,1112,27,24,2
186,104,0,0,1611,41,23,4
42,90,0,0,2432,49,7,3
106,16,0,1,1914,46,12,1
111,96,0,0,511,9,5,3
10,54,0,0,122,42,4,6
96,111,0,1,422,7,9,6
69,111,0,1,321,6,21,2
99,96,0,1,421,7,21,2
126,96,0,1,222,4,5,3
208,111,1,0,724,16,19,0
247,100,0,0,1215,27,8,2
238,38,0,0,2213,19,9,6
5,96,0,0,531,9,3,6
123,96,0,0,1031,22,24,2
265,111,1,0,922,12,15,3
113,16,0,0,2532,37,11,1
255,47,0,0,111,34,12,1
96,122,0,1,224,3,9,6
248,111,0,0,511,8,7,3
10,107,0,0,1433,27,4,6
261,116,0,0,1132,28,15,3
247,85,0,1,2212,19,8,2
247,16,0,0,234,4,8,2
8,111,0,0,2022,48,4,6
169,16,0,1,1122,37,2,6
265,59,0,0,1733,33,24,3
107,16,0,0,1413,35,12,1
17,111,0,1,1232,28,4,6
265,111,0,0,1821,27,15,3
113,16,0,0,1923,46,11,1
247,96,0,1,1522,37,8,2
10,16,0,1,131,3,3,6
183,92,0,1,531,9,21,2
96,16,1,1,831,17,9,6
5,107,0,0,424,10,3,6
238,16,0,0,123,4,8,6
261,16,0,0,1411,35,15,3
111,108,0,0,834,18,5,3
171,96,1,0,1624,38,24,5
108,16,0,0,1812,43,12,1
102,111,0,0,1925,46,24,2
2,107,0,1,623,6,4,6
55,100,0,0,1814,43,5,3
42,111,0,0,613,17,7,3
238,97,0,0,1934,44,9,6
225,14,0,0,1423,1,16,4
108,96,0,0,1612,41,12,1
238,108,0,0,2534,26,8,6
238,74,0,0,2024,48,8,6
261,98,0,0,631,6,15,3
83,97,0,0,931,15,15,3
284,111,1,0,822,14,24,2
238,16,0,1,1215,1,8,6
261,96,0,0,2432,49,15,3
181,16,0,0,1513,29,24,2
122,16,0,1,822,14,24,2
59,90,0,0,632,8,7,3
111,43,0,0,922,15,5,3
96,96,0,1,622,21,9,6
238,100,0,0,122,42,9,6
5,111,0,1,224,3,3,6
98,96,0,0,222,4,13,1
277,52,1,0,121,34,16,4
255,92,0,0,1224,27,12,1
258,47,0,0,1033,24,15,3
130,96,0,0,1013,22,12,1
197,111,1,0,1215,27,19,0
262,16,0,1,2413,50,24,3
265,67,0,1,434,7,15,3
238,69,0,0,1915,46,9,6
238,107,0,0,512,21,9,6
265,90,0,0,222,5,24,3
59,111,0,0,1833,42,7,3
227,36,1,0,621,17,23,2
113,43,0,0,911,12,11,1
111,18,0,0,2032,47,5,3
59,111,0,0,235,5,7,3
96,92,1,1,213,3,9,6
261,74,0,0,2012,40,15,3
248,111,0,0,2532,37,7,3
